"alpha","method"
0.580347335198894,"SpIR"
0.365526743931696,"SpIR"
0.21826317999512,"SpIR"
0.316588560352102,"SpIR"
0.819942175410688,"SpIR"
0.421087144641206,"SpIR"
0.0100857093930244,"SpIR"
0.239543354371563,"SpIR"
0.562967662001029,"SpIR"
0.630636402172968,"SpIR"
0.5493012748193,"SpIR"
0.199649381684139,"SpIR"
0.134277076926082,"SpIR"
0.252679454861209,"SpIR"
0.671065647853538,"SpIR"
0.0894777632784098,"SpIR"
0.133029901655391,"SpIR"
0.68036193959415,"SpIR"
0.458270993316546,"SpIR"
0.667647802038118,"SpIR"
0.0208774881903082,"SpIR"
0.363454130711034,"SpIR"
0.627620213199407,"SpIR"
0.0784016295801848,"SpIR"
0.281379319727421,"SpIR"
0.298639923566952,"SpIR"
0.375273383921012,"SpIR"
0.494390492327511,"SpIR"
0.21826317999512,"SpIR"
0.459617983084172,"SpIR"
0.205092934891582,"SpIR"
0.490306546213105,"SpIR"
0.254119713325053,"SpIR"
0.179830364650115,"SpIR"
0.396158100105822,"SpIR"
0.281379319727421,"SpIR"
0.330464308382943,"SpIR"
0.374799984507263,"SpIR"
0.492827105801552,"SpIR"
0.171595486113802,"SpIR"
0.458270993316546,"SpIR"
0.00994064193218947,"SpIR"
0.0731155090034008,"SpIR"
0.0652056306134909,"SpIR"
0.725185077171773,"SpIR"
0.698858692543581,"SpIR"
0.532149537000805,"SpIR"
0.330464308382943,"SpIR"
0.268365563126281,"SpIR"
0.272638954687864,"SpIR"
0.00726307183504104,"SpIR"
0.148514934582636,"SpIR"
0.208947115344927,"SpIR"
0.629974890733138,"SpIR"
0.0500479033216834,"SpIR"
0.722151046385989,"SpIR"
0.219550298759714,"SpIR"
0.116674464894459,"SpIR"
0.150432782480493,"SpIR"
0.324468910694122,"SpIR"
0.195796322077513,"SpIR"
0.363454130711034,"SpIR"
0.126893843989819,"SpIR"
0.458270993316546,"SpIR"
0.571101591223851,"SpIR"
0.170620645862073,"SpIR"
0.459617983084172,"SpIR"
0.0557051463983953,"SpIR"
0.492539379512891,"SpIR"
0.759702967712656,"SpIR"
0.249851528787985,"SpIR"
0.0596444967668503,"SpIR"
0.093354219570756,"SpIR"
0.702050760621205,"SpIR"
0.312921446282417,"SpIR"
0.0746687678620219,"SpIR"
0.123439537361264,"SpIR"
0.492539379512891,"SpIR"
0.845256668049842,"SpIR"
0.538582595763728,"SpIR"
0.459617983084172,"SpIR"
0.16902623209171,"SpIR"
0.743517077062279,"SpIR"
0.374462256906554,"SpIR"
0.0500479033216834,"SpIR"
0.109718247782439,"SpIR"
0.133029901655391,"SpIR"
0.0398578681051731,"SpIR"
0.281379319727421,"SpIR"
0.464504663366824,"SpIR"
0.0652056306134909,"SpIR"
0.384697577683255,"SpIR"
0.394663941347972,"SpIR"
0.0852365642786026,"SpIR"
0.0141131186392158,"SpIR"
0.00963663985021412,"SpIR"
0.538582595763728,"SpIR"
0.201116190990433,"SpIR"
0.459833395201713,"SpIR"
0.630636402172968,"SpIR"
0.21826317999512,"SpIR"
0.0342245949432254,"SpIR"
0.194477685028687,"SpIR"
0.251364797120914,"SpIR"
0.120886933989823,"SpIR"
0.167537608882412,"SpIR"
0.755952653009444,"SpIR"
0.545302741695195,"SpIR"
0.194477685028687,"SpIR"
0.0141131186392158,"SpIR"
0.421087144641206,"SpIR"
0.468431838555261,"SpIR"
0.27803499577567,"SpIR"
0.0257730009034276,"SpIR"
0.00963663985021412,"SpIR"
0.468431838555261,"SpIR"
0.268365563126281,"SpIR"
0.415457678958774,"SpIR"
0.411756926449016,"SpIR"
0.239543354371563,"SpIR"
0.710899642435834,"SpIR"
0.470463914098218,"SpIR"
0.432634166674689,"SpIR"
0.421087144641206,"SpIR"
0.221655418165028,"SpIR"
0.150432782480493,"SpIR"
0.253272620495409,"SpIR"
0.487828717799857,"SpIR"
0.341275020502508,"SpIR"
0.372461701510474,"SpIR"
0.321236576884985,"SpIR"
0.111076627857983,"SpIR"
0.359302119817585,"SpIR"
0.134277076926082,"SpIR"
0.521617392543703,"SpIR"
0.667875737883151,"SpIR"
0.617649399209768,"SpIR"
0.710899642435834,"SpIR"
0.749940015142784,"SpIR"
0.235276056220755,"SpIR"
0.185761130880564,"SpIR"
0.617237808182836,"SpIR"
0.688430243404582,"SpIR"
0.542558688903227,"SpIR"
0.44981766701676,"SpIR"
0.646769864484668,"SpIR"
0.213916030479595,"SpIR"
0.911020536907017,"SpIR"
0.179830364650115,"SpIR"
0.591562447836623,"SpIR"
0.0939513405319303,"SpIR"
0.605445516994223,"SpIR"
0.492827105801552,"SpIR"
0.476128949550912,"SpIR"
0.00444486225023866,"SpIR"
0.481425003381446,"SpIR"
0.111301996745169,"SpIR"
0.148125774459913,"SpIR"
0.188009130069986,"SpIR"
0.867276336997747,"SpIR"
0.242423644289374,"SpIR"
0.253272620495409,"SpIR"
0.0499026116449386,"SpIR"
0.0328494757413864,"SpIR"
0.119580448837951,"SpIR"
0.119580448837951,"SpIR"
0.281379319727421,"SpIR"
0.835441697388887,"SpIR"
0.0499026116449386,"SpIR"
0.547149520833045,"SpIR"
0.593203196302056,"SpIR"
0.409073814516887,"SpIR"
0.77340118936263,"SpIR"
0.646769864484668,"SpIR"
0.631304972805083,"SpIR"
0.0638445247896016,"SpIR"
0.810532945673913,"SpIR"
0.769434882327914,"SpIR"
0.779237300623208,"SpIR"
0.662338027963415,"SpIR"
0.572983334073797,"SpIR"
0.553630023729056,"SpIR"
0.126893843989819,"SpIR"
0.228227296844125,"SpIR"
0.281379319727421,"SpIR"
0.312052998226136,"SpIR"
0.0894777632784098,"SpIR"
0.0671738472301513,"SpIR"
0.865764121990651,"SpIR"
0.684068739647046,"SpIR"
0.43336472962983,"SpIR"
0.078349947463721,"SpIR"
0.572983334073797,"SpIR"
0.0994734144769609,"SpIR"
0.346744803478941,"SpIR"
0.674190358025953,"SpIR"
0.712862810818478,"SpIR"
0.280196521664038,"SpIR"
0.396158100105822,"SpIR"
0.195796322077513,"SpIR"
0.459617983084172,"SpIR"
0.641106459544972,"SpIR"
0.253272620495409,"SpIR"
0.667647802038118,"SpIR"
0.659993363544345,"SpIR"
0.432634166674689,"SpIR"
0.00470897671766579,"SpIR"
0.24123997031711,"SpIR"
0.167537608882412,"SpIR"
0.644440159434453,"SpIR"
0.468431838555261,"SpIR"
0.44981766701676,"SpIR"
0.594615925103426,"SpIR"
0.689496860606596,"SpIR"
0.238512329291552,"SpIR"
0.0588364661671221,"SpIR"
0.545302741695195,"SpIR"
0.111076627857983,"SpIR"
0.459617983084172,"SpIR"
0.275544684613124,"SpIR"
0.716666004620492,"SpIR"
0.150432782480493,"SpIR"
0.0377330288756639,"SpIR"
0.092254965333268,"SpIR"
0.375273383921012,"SpIR"
0.741160603938624,"SpIR"
0.281379319727421,"SpIR"
0.285140559310094,"SpIR"
0.297047975938767,"SpIR"
0.516021136892959,"SpIR"
0.571101591223851,"SpIR"
0.34435830404982,"SpIR"
0.446371561381966,"SpIR"
0.248909970046952,"SpIR"
0.705263465177268,"SpIR"
0.739781729411334,"SpIR"
0.437923128949478,"SpIR"
0.769434882327914,"SpIR"
0.783420561812818,"SpIR"
0.0774353856686503,"SpIR"
0.644440159434453,"SpIR"
0.0532349413260818,"SpIR"
0.725185077171773,"SpIR"
0.580347335198894,"SpIR"
0.639596829889342,"SpIR"
0.762291957391426,"SpIR"
0.493123948341235,"SpIR"
0.25136880739592,"SpIR"
0.521617392543703,"SpIR"
0.532149537000805,"SpIR"
0.666195326950401,"SpIR"
0.718780848896131,"SpIR"
0.692249898100272,"SpIR"
0.27803499577567,"SpIR"
0.312921446282417,"SpIR"
0.290197393391281,"SpIR"
0.573903001844883,"SpIR"
0.167537608882412,"SpIR"
0.133029901655391,"SpIR"
0.0698849956970662,"SpIR"
0.281379319727421,"SpIR"
0.788235352374613,"SpIR"
0.357083422131836,"SpIR"
0.496279097162187,"SpIR"
0.179830364650115,"SpIR"
0.463735051685944,"SpIR"
0.0652056306134909,"SpIR"
0.0596444967668503,"SpIR"
0.0452039246447384,"SpIR"
0.823432869045064,"SpIR"
0.346744803478941,"SpIR"
0.372461701510474,"SpIR"
0.845256668049842,"SpIR"
0.485215480672196,"SpIR"
0.83292063488625,"SpIR"
0.213916030479595,"SpIR"
0.0228066169656813,"SpIR"
0.365526743931696,"SpIR"
0.960911695845425,"SpIR"
0.253272620495409,"SpIR"
0.617649399209768,"SpIR"
0.832404331071302,"SpIR"
0.580347335198894,"SpIR"
0.281379319727421,"SpIR"
0.603189903078601,"SpIR"
0.0675955016631633,"SpIR"
0.0900841187685728,"SpIR"
0.25136880739592,"SpIR"
0.104225064394996,"SpIR"
0.759702967712656,"SpIR"
0.126893843989819,"SpIR"
0.646769864484668,"SpIR"
0.194477685028687,"SpIR"
0.832268672063947,"SpIR"
0.768009064951912,"SpIR"
0.125964130740613,"SpIR"
0.346744803478941,"SpIR"
0.0499026116449386,"SpIR"
0.0452039246447384,"SpIR"
0.0499026116449386,"SpIR"
0.425502159399912,"SpIR"
0.562967662001029,"SpIR"
0.338633431121707,"SpIR"
0.649424421833828,"SpIR"
0.644440159434453,"SpIR"
0.467517087934539,"SpIR"
0.0254187416285276,"SpIR"
0.506681067403406,"SpIR"
0.180084899766371,"SpIR"
0.18359635071829,"SpIR"
0.0452039246447384,"SpIR"
0.0255003166384995,"SpIR"
0.617237808182836,"SpIR"
0.749940015142784,"SpIR"
0.494390492327511,"SpIR"
0.167537608882412,"SpIR"
0.741160603938624,"SpIR"
0.481425003381446,"SpIR"
0.0891954929102212,"SpIR"
0.27803499577567,"SpIR"
0.167537608882412,"SpIR"
0.630636402172968,"SpIR"
0.613100413233042,"SpIR"
0.688062245259061,"SpIR"
0.679986544186249,"SpIR"
0.599404881708324,"SpIR"
0.818279610713944,"SpIR"
0.796660927589983,"SpIR"
0.742840898688883,"SpIR"
0.295423143543303,"SpIR"
0.819942175410688,"SpIR"
0.133029901655391,"SpIR"
0.357083422131836,"SpIR"
0.850518150022254,"SpIR"
0.150432782480493,"SpIR"
0.27137487847358,"SpIR"
0.130198100581765,"SpIR"
0.459617983084172,"SpIR"
0.116935217753053,"SpIR"
0.357083422131836,"SpIR"
0.0652056306134909,"SpIR"
0.275544684613124,"SpIR"
0.357083422131836,"SpIR"
0.0377330288756639,"SpIR"
0.725185077171773,"SpIR"
0.205092934891582,"SpIR"
0.281379319727421,"SpIR"
0.674190358025953,"SpIR"
0.742840898688883,"SpIR"
0.192899585003033,"SpIR"
0.855775948613882,"SpIR"
0.674190358025953,"SpIR"
0.415457678958774,"SpIR"
0.739781729411334,"SpIR"
0.0638445247896016,"SpIR"
0.281379319727421,"SpIR"
0.572983334073797,"SpIR"
0.553630023729056,"SpIR"
0.194477685028687,"SpIR"
0.261805856134742,"SpIR"
0.828619516454637,"SpIR"
0.268365563126281,"SpIR"
0.112499492242932,"SpIR"
0.718780848896131,"SpIR"
0.27803499577567,"SpIR"
0.375273383921012,"SpIR"
0.120886933989823,"SpIR"
0.612930934410542,"SpIR"
0.459617983084172,"SpIR"
0.679986544186249,"SpIR"
0.236704153707251,"SpIR"
0.0613566155079752,"SpIR"
0.0894777632784098,"SpIR"
0.255470718955621,"SpIR"
0.0900841187685728,"SpIR"
0.603189903078601,"SpIR"
0.217971050180495,"SpIR"
0.0774353856686503,"SpIR"
0.865764121990651,"SpIR"
0.248260016785935,"SpIR"
0.238512329291552,"SpIR"
0.0271792903076857,"SpIR"
0.707193563459441,"SpIR"
0.423843739554286,"SpIR"
0.580347335198894,"SpIR"
0.0698849956970662,"SpIR"
0.630636402172968,"SpIR"
0.644146025879309,"SpIR"
0.869257598882541,"SpIR"
0.726597489556298,"SpIR"
0.378366325516254,"SpIR"
0.692249898100272,"SpIR"
0.656532047316432,"SpIR"
0.667647802038118,"SpIR"
0.287998431362212,"SpIR"
0.953245793702081,"SpIR"
0.156121486099437,"SpIR"
0.449518208857626,"SpIR"
0.000260298373177648,"SpIR"
0.253272620495409,"SpIR"
0.0141131186392158,"SpIR"
0.00139793590642512,"SpIR"
0.316588560352102,"SpIR"
0.492978326743469,"SpIR"
0.352875032229349,"SpIR"
0.201116190990433,"SpIR"
0.674190358025953,"SpIR"
0.1388794190716,"SpIR"
0.194477685028687,"SpIR"
0.208947115344927,"SpIR"
0.092254965333268,"SpIR"
0.0596444967668503,"SpIR"
0.712862810818478,"SpIR"
0.00726307183504104,"SpIR"
0.741160603938624,"SpIR"
0.1992580560036,"SpIR"
0.677732181735337,"SpIR"
0.584504494443536,"SpIR"
0.458270993316546,"SpIR"
0.23799762642011,"SpIR"
0.0500479033216834,"SpIR"
0.458270993316546,"SpIR"
0.468431838555261,"SpIR"
0.0774353856686503,"SpIR"
0.433115647174418,"SpIR"
0.321236576884985,"SpIR"
0.0638445247896016,"SpIR"
0.762804907513782,"SpIR"
0.355696132639423,"SpIR"
0.27803499577567,"SpIR"
0.646769864484668,"SpIR"
0.855775948613882,"SpIR"
0.153535204706714,"SpIR"
0.403449442470446,"SpIR"
0.0596444967668503,"SpIR"
0.745968023082242,"SpIR"
0.0167188541963696,"SpIR"
0.14149727509357,"SpIR"
0.531290834071115,"SpIR"
0.287998431362212,"SpIR"
0.00963663985021412,"SpIR"
0.111301996745169,"SpIR"
0.253272620495409,"SpIR"
0.448613084154204,"SpIR"
0.909816190367565,"SpIR"
0.297047975938767,"SpIR"
0.666195326950401,"SpIR"
0.158069831784815,"SpIR"
0.119580448837951,"SpIR"
0.432634166674689,"SpIR"
0.632275959011167,"SpIR"
0.194477685028687,"SpIR"
0.340878859860823,"SpIR"
0.671065647853538,"SpIR"
0.429285473190248,"SpIR"
0.762291957391426,"SpIR"
0.111301996745169,"SpIR"
0.167537608882412,"SpIR"
0.363454130711034,"SpIR"
0.14149727509357,"SpIR"
0.400717732030898,"SpIR"
0.153535204706714,"SpIR"
0.0652056306134909,"SpIR"
0.00963663985021412,"SpIR"
0.679986544186249,"SpIR"
0.157654937822372,"SpIR"
0.468431838555261,"SpIR"
0.745968023082242,"SpIR"
0.0104499780572951,"SpIR"
0.294639132684097,"SpIR"
0.268369189463556,"SpIR"
0.459617983084172,"SpIR"
0.538582595763728,"SpIR"
0.312921446282417,"SpIR"
0.667647802038118,"SpIR"
0.1388794190716,"SpIR"
0.46970897517167,"SpIR"
0.119580448837951,"SpIR"
0.416331490734592,"SpIR"
0.411756926449016,"SpIR"
0.0500479033216834,"SpIR"
0.133029901655391,"SpIR"
0.674554708180949,"SpIR"
0.779237300623208,"SpIR"
0.281379319727421,"SpIR"
0.217971050180495,"SpIR"
0.0578632312826812,"SpIR"
0.633562915259972,"SpIR"
0.44981766701676,"SpIR"
0.275544684613124,"SpIR"
0.0652056306134909,"SpIR"
0.153535204706714,"SpIR"
0.000260298373177648,"SpIR"
0.783420561812818,"SpIR"
0.000260298373177648,"SpIR"
0.153535204706714,"SpIR"
0.0255003166384995,"SpIR"
0.419037483399734,"SpIR"
0.493123948341235,"SpIR"
0.0253846072591841,"SpIR"
0.133029901655391,"SpIR"
0.247762311715633,"SpIR"
0.0698849956970662,"SpIR"
0.52944274363108,"SpIR"
0.312921446282417,"SpIR"
0.0100857093930244,"SpIR"
0.280196521664038,"SpIR"
0.25136880739592,"SpIR"
0.201116190990433,"SpIR"
0.698858692543581,"SpIR"
0.239543354371563,"SpIR"
0.646769864484668,"SpIR"
0.346744803478941,"SpIR"
0.365526743931696,"SpIR"
0.712862810818478,"SpIR"
0.797224345616996,"SpIR"
0.788235352374613,"SpIR"
0.188009130069986,"SpIR"
0.287998431362212,"SpIR"
0.0392273063771427,"SpIR"
0.00561691494658589,"SpIR"
0.221673786174506,"SpIR"
0.217971050180495,"SpIR"
0.633562915259972,"SpIR"
0.0274901213124394,"SpIR"
0.357053138082847,"SpIR"
0.239543354371563,"SpIR"
0.119580448837951,"SpIR"
0.416331490734592,"SpIR"
0.249851528787985,"SpIR"
0.34435830404982,"SpIR"
0.584504494443536,"SpIR"
0.123439537361264,"SpIR"
0.336467161774635,"SpIR"
0.995030223624781,"SpIR"
0.571003155317158,"SpIR"
0.26748776761815,"SpIR"
0.646769864484668,"SpIR"
0.111301996745169,"SpIR"
0.495772167574614,"SpIR"
0.124400624772534,"SpIR"
0.167537608882412,"SpIR"
0.228227296844125,"SpIR"
0.0638445247896016,"SpIR"
0.656532047316432,"SpIR"
0.280196521664038,"SpIR"
0.141557065537199,"SpIR"
0.674228297546506,"SpIR"
0.14592294767499,"SpIR"
0.57942242664285,"SpIR"
0.338733150390908,"SpIR"
0.769434882327914,"SpIR"
0.179830364650115,"SpIR"
0.312921446282417,"SpIR"
0.0141131186392158,"SpIR"
0.819942175410688,"SpIR"
0.703159507829696,"SpIR"
0.312052998226136,"SpIR"
0.268365563126281,"SpIR"
0.213916030479595,"SpIR"
0.231831632787362,"SpIR"
0.18359635071829,"SpIR"
0.365526743931696,"SpIR"
0.432634166674689,"SpIR"
0.0613566155079752,"SpIR"
0.57516296627,"SpIR"
0.599404881708324,"SpIR"
0.217971050180495,"SpIR"
0.125964130740613,"SpIR"
0.506681067403406,"SpIR"
0.194477685028687,"SpIR"
0.641247450374067,"SpIR"
0.442171464441344,"SpIR"
0.341677909018472,"SpIR"
0.655119528761134,"SpIR"
0.525413394439965,"SpIR"
0.396349670132622,"SpIR"
0.0774353856686503,"SpIR"
0.376657294109464,"SpIR"
0.666195326950401,"SpIR"
0.15761358384043,"SpIR"
0.742840898688883,"SpIR"
0.522913835244253,"SpIR"
0.718780848896131,"SpIR"
0.633562915259972,"SpIR"
0.126893843989819,"SpIR"
0.819942175410688,"SpIR"
0.133029901655391,"SpIR"
0.167537608882412,"SpIR"
0.188009130069986,"SpIR"
0.357083422131836,"SpIR"
0.656532047316432,"SpIR"
0.692249898100272,"SpIR"
0.12513044802472,"SpIR"
0.249851528787985,"SpIR"
0.124937643064186,"SpIR"
0.655119528761134,"SpIR"
0.194477685028687,"SpIR"
0.365526743931696,"SpIR"
0.646769864484668,"SpIR"
0.323305575642735,"SpIR"
0.208947115344927,"SpIR"
0.932091935770586,"SpIR"
0.577124444535002,"SpIR"
0.135684456909075,"SpIR"
0.287998431362212,"SpIR"
0.276726482436061,"SpIR"
0.467517087934539,"SpIR"
0.707193563459441,"SpIR"
0.715443526394665,"SpIR"
0.299880834063515,"SpIR"
0.850518150022254,"SpIR"
0.294501959346235,"SpIR"
0.0499026116449386,"SpIR"
0.0638445247896016,"SpIR"
0.323162136599422,"SpIR"
0.43649596022442,"SpIR"
0.323305575642735,"SpIR"
0.281379319727421,"SpIR"
0.48294994328171,"SpIR"
0.497432213509455,"SpIR"
0.0578632312826812,"SpIR"
0.437923128949478,"SpIR"
0.644440159434453,"SpIR"
0.432634166674689,"SpIR"
0.115076809888706,"SpIR"
0.0358784107957035,"SpIR"
0.167185157770291,"SpIR"
0.613100413233042,"SpIR"
0.217971050180495,"SpIR"
0.179830364650115,"SpIR"
0.948942959075794,"SpIR"
0.0890801914501935,"SpIR"
0.157654937822372,"SpIR"
0.476128949550912,"SpIR"
0.249851528787985,"SpIR"
0.348950334591791,"SpIR"
0.591705458238721,"SpIR"
0.242423644289374,"SpIR"
0.674228297546506,"SpIR"
0.238512329291552,"SpIR"
0.481484472984448,"SpIR"
0.646767928497866,"SpIR"
0.195796322077513,"SpIR"
0.572983334073797,"SpIR"
0.644440159434453,"SpIR"
0.603189903078601,"SpIR"
0.202948605408892,"SpIR"
0.297047975938767,"SpIR"
0.436098735779524,"SpIR"
0.646769864484668,"SpIR"
0.689636610681191,"SpIR"
0.481484472984448,"SpIR"
0.167537608882412,"SpIR"
0.0698849956970662,"SpIR"
0.213916030479595,"SpIR"
0.823497995734215,"SpIR"
0.287190086906776,"SpIR"
0.275544684613124,"SpIR"
0.90070377686061,"SpIR"
0.509788620052859,"SpIR"
0.522913835244253,"SpIR"
0.424844590714201,"SpIR"
0.470463914098218,"SpIR"
0.119580448837951,"SpIR"
0.312921446282417,"SpIR"
0.819942175410688,"SpIR"
0.217971050180495,"SpIR"
0.644440159434453,"SpIR"
0.68036193959415,"SpIR"
0.285140559310094,"SpIR"
0.239543354371563,"SpIR"
0.612930934410542,"SpIR"
0.613100413233042,"SpIR"
0.0652056306134909,"SpIR"
0.376657294109464,"SpIR"
0.613100413233042,"SpIR"
0.0880574428010732,"SpIR"
0.239111789502203,"SpIR"
0.261805856134742,"SpIR"
0.375273383921012,"SpIR"
0.681185713969171,"SpIR"
0.463735051685944,"SpIR"
0.00139793590642512,"SpIR"
0.21415330376476,"SpIR"
0.550170549424365,"SpIR"
0.0500479033216834,"SpIR"
0.27803499577567,"SpIR"
0.584504494443536,"SpIR"
0.272638954687864,"SpIR"
0.722151046385989,"SpIR"
0.348447298398241,"SpIR"
0.745968023082242,"SpIR"
0.728454651543871,"SpIR"
0.843217856949195,"SpIR"
0.0100857093930244,"SpIR"
0.722151046385989,"SpIR"
0.281379319727421,"SpIR"
0.871415569912642,"SpIR"
0.0167188541963696,"SpIR"
0.705122095998377,"SpIR"
0.85163041180931,"SpIR"
0.496279097162187,"SpIR"
0.0596444967668503,"SpIR"
0.499917274806648,"SpIR"
0.25136880739592,"SpIR"
0.522913835244253,"SpIR"
0.850518150022254,"SpIR"
0.549446134828031,"SpIR"
0.683369135484099,"SpIR"
0.0652056306134909,"SpIR"
0.421087144641206,"SpIR"
0.599404881708324,"SpIR"
0.133029901655391,"SpIR"
0.365526743931696,"SpIR"
0.164233539951965,"SpIR"
0.119580448837951,"SpIR"
0.673648590222001,"SpIR"
0.481425003381446,"SpIR"
0.646769864484668,"SpIR"
0.179830364650115,"SpIR"
0.0500479033216834,"SpIR"
0.689265500055626,"SpIR"
0.693244992988184,"SpIR"
0.153535204706714,"SpIR"
0.202948605408892,"SpIR"
0.150432782480493,"SpIR"
0.887724411441013,"SpIR"
0.217971050180495,"SpIR"
0.468431838555261,"SpIR"
0.797224345616996,"SpIR"
0.0852365642786026,"SpIR"
0.429285473190248,"SpIR"
0.68036193959415,"SpIR"
0.119580448837951,"SpIR"
0.580347335198894,"SpIR"
0.630636402172968,"SpIR"
0.0681401351466775,"SpIR"
0.0100857093930244,"SpIR"
0.476128949550912,"SpIR"
0.476128949550912,"SpIR"
0.464504663366824,"SpIR"
0.0751338375266641,"SpIR"
0.213916030479595,"SpIR"
0.21415330376476,"SpIR"
0.613100413233042,"SpIR"
0.945208869874477,"SpIR"
0.0746687678620219,"SpIR"
0.496279097162187,"SpIR"
0.539044281002134,"SpIR"
0.355292033404112,"SpIR"
0.281379319727421,"SpIR"
0.0698849956970662,"SpIR"
0.141990861389786,"SpIR"
0.467517087934539,"SpIR"
0.363454130711034,"SpIR"
0.411756926449016,"SpIR"
0.287190086906776,"SpIR"
0.252679454861209,"SpIR"
0.0652056306134909,"SpIR"
0.438468066044152,"SpIR"
0.544948937604204,"SpIR"
0.493740745587274,"SpIR"
0.375273383921012,"SpIR"
0.365526743931696,"SpIR"
0.160585825098678,"SpIR"
0.129968954715878,"SpIR"
0.655119528761134,"SpIR"
0.092254965333268,"SpIR"
0.722151046385989,"SpIR"
0.179830364650115,"SpIR"
0.150432782480493,"SpIR"
0.15761358384043,"SpIR"
0.435306809376925,"SpIR"
0.464504663366824,"SpIR"
0.836027778219432,"SpIR"
0.321236576884985,"SpIR"
0.455550251994282,"SpIR"
0.712862810818478,"SpIR"
0.494721191236749,"SpIR"
0.18359635071829,"SpIR"
0.377133284462616,"SpIR"
0.573903001844883,"SpIR"
0.684068739647046,"SpIR"
0.344276344636455,"SpIR"
0.0203086696565151,"SpIR"
0.0596444967668503,"SpIR"
0.285140559310094,"SpIR"
0.372461701510474,"SpIR"
0.0415649558417499,"SpIR"
0.788693052949384,"SpIR"
0.631304972805083,"SpIR"
0.480729656293988,"SpIR"
0.131132688373327,"SpIR"
0.179830364650115,"SpIR"
0.0100857093930244,"SpIR"
0.185761130880564,"SpIR"
0.141990861389786,"SpIR"
0.0100857093930244,"SpIR"
0.319729706505314,"SpIR"
0.432634166674689,"SpIR"
0.476128949550912,"SpIR"
0.442706192377955,"SpIR"
0.294639132684097,"SpIR"
0.190192562062293,"SpIR"
0.668009518645704,"SpIR"
0.762291957391426,"SpIR"
0.0141131186392158,"SpIR"
0.448613084154204,"SpIR"
0.459617983084172,"SpIR"
0.411756926449016,"SpIR"
0.0698849956970662,"SpIR"
0.692249898100272,"SpIR"
0.167537608882412,"SpIR"
0.0271792903076857,"SpIR"
0.632275959011167,"SpIR"
0.0167188541963696,"SpIR"
0.357083422131836,"SpIR"
0.768009064951912,"SpIR"
0.375273383921012,"SpIR"
0.532149537000805,"SpIR"
0.0254187416285276,"SpIR"
0.495816189097241,"SpIR"
0.553630023729056,"SpIR"
0.390271850861609,"SpIR"
0.656126065412536,"SpIR"
0.0452039246447384,"SpIR"
0.559642562875524,"SpIR"
0.217971050180495,"SpIR"
0.552271291613579,"SpIR"
0.630636402172968,"SpIR"
0.416331490734592,"SpIR"
0.419845875352621,"SpIR"
0.217971050180495,"SpIR"
0.156121486099437,"SpIR"
0.646769864484668,"SpIR"
0.126893843989819,"SpIR"
0.119580448837951,"SpIR"
0.363351122476161,"SpIR"
0.286706996150315,"SpIR"
0.297047975938767,"SpIR"
0.481484472984448,"SpIR"
0.718355841003358,"SpIR"
0.203138981945813,"SpIR"
0.345245230244473,"SpIR"
0.584504494443536,"SpIR"
0.421087144641206,"SpIR"
0.126893843989819,"SpIR"
0.674554708180949,"SpIR"
0.55450795404613,"SpIR"
0.280196521664038,"SpIR"
0.196253704605624,"SpIR"
0.749940015142784,"SpIR"
0.131132688373327,"SpIR"
0.0500479033216834,"SpIR"
0.0636827445123345,"SpIR"
0.123439537361264,"SpIR"
0.150432782480493,"SpIR"
0.493123948341235,"SpIR"
0.538582595763728,"SpIR"
0.0994734144769609,"SpIR"
0.248707949183881,"SpIR"
0.124400624772534,"SpIR"
0.092254965333268,"SpIR"
0.255470718955621,"SpIR"
0.761024583363906,"SpIR"
0.253934503067285,"SpIR"
0.396158100105822,"SpIR"
0.234966526273638,"SpIR"
0.125964130740613,"SpIR"
0.668691989500076,"SpIR"
0.384752254001796,"SpIR"
