"P0","MSYR","ROI","P1993","alpha","alpha_status","method"
18360.6,0.0107826,0.00975706,8689.49,0.5,"fixed","MCMC"
13841.8,0.023341,0.0205987,8963.03,0.5,"fixed","MCMC"
14555.1,0.0203117,0.0194119,8216.22,0.5,"fixed","MCMC"
13946.5,0.0227282,0.0222565,7856.12,0.5,"fixed","MCMC"
12244.4,0.0318819,0.0313697,7634.39,0.5,"fixed","MCMC"
14269.4,0.0214591,0.0201174,8434.69,0.5,"fixed","MCMC"
13979,0.0226108,0.0218446,8036.86,0.5,"fixed","MCMC"
15188.5,0.0180847,0.0173465,8169.6,0.5,"fixed","MCMC"
13463.9,0.0251046,0.0215035,9102.04,0.5,"fixed","MCMC"
14235.9,0.0216336,0.0198429,8674.25,0.5,"fixed","MCMC"
14387.2,0.0209456,0.0201015,8150.42,0.5,"fixed","MCMC"
14383.9,0.0209302,0.020342,7973.85,0.5,"fixed","MCMC"
13105.1,0.0269332,0.0221154,9277.31,0.5,"fixed","MCMC"
12186.2,0.0323134,0.0277265,8701.42,0.5,"fixed","MCMC"
13216.1,0.0262099,0.0256424,7817.03,0.5,"fixed","MCMC"
16187.3,0.0150933,0.0145732,7870.94,0.5,"fixed","MCMC"
14573.5,0.0203992,0.0181617,9046.64,0.5,"fixed","MCMC"
13019.9,0.027316,0.0246412,8578.65,0.5,"fixed","MCMC"
14291.7,0.0213409,0.0203082,8254.32,0.5,"fixed","MCMC"
13014.6,0.0273081,0.0258441,8146.56,0.5,"fixed","MCMC"
12283.3,0.0316662,0.0282928,8462.07,0.5,"fixed","MCMC"
14471.3,0.0206353,0.0196716,8245.08,0.5,"fixed","MCMC"
13322,0.0256226,0.0260634,7305.63,0.5,"fixed","MCMC"
12624.6,0.0295277,0.0278026,8122.53,0.5,"fixed","MCMC"
13824.9,0.0232693,0.022757,7868.02,0.5,"fixed","MCMC"
14615.1,0.02007,0.019317,8119.08,0.5,"fixed","MCMC"
14060.1,0.0223314,0.0207459,8508.41,0.5,"fixed","MCMC"
14050.9,0.0224449,0.0198797,8980.78,0.5,"fixed","MCMC"
13490.6,0.0248911,0.0231409,8405.82,0.5,"fixed","MCMC"
13605.3,0.0243302,0.0229155,8291.23,0.5,"fixed","MCMC"
13621.5,0.0242599,0.0227456,8341.81,0.5,"fixed","MCMC"
13558.9,0.024584,0.0224747,8580.98,0.5,"fixed","MCMC"
12521.7,0.0301155,0.030162,7474.72,0.5,"fixed","MCMC"
13170.7,0.0264923,0.024665,8332.68,0.5,"fixed","MCMC"
14731.7,0.0195738,0.0192931,7739.56,0.5,"fixed","MCMC"
16912.8,0.0134913,0.0126366,8388.75,0.5,"fixed","MCMC"
13647,0.0240506,0.0240838,7534.65,0.5,"fixed","MCMC"
13223.6,0.0262151,0.0244903,8309.99,0.5,"fixed","MCMC"
14925.7,0.0189892,0.0180767,8286.85,0.5,"fixed","MCMC"
13296.1,0.0258723,0.0234989,8584.38,0.5,"fixed","MCMC"
14382.5,0.0209664,0.0201004,8164.22,0.5,"fixed","MCMC"
13088.5,0.026947,0.0243921,8566.26,0.5,"fixed","MCMC"
14608.6,0.020097,0.0193201,8135.97,0.5,"fixed","MCMC"
12857.6,0.028122,0.0286005,7304.3,0.5,"fixed","MCMC"
12573,0.0298003,0.029955,7436.36,0.5,"fixed","MCMC"
14267.6,0.0215166,0.0196345,8734.11,0.5,"fixed","MCMC"
14047.5,0.022267,0.0220963,7665.82,0.5,"fixed","MCMC"
14037.9,0.0224191,0.0208986,8467.69,0.5,"fixed","MCMC"
13843,0.0232137,0.0223384,8075.36,0.5,"fixed","MCMC"
12249.1,0.031883,0.0288726,8355.1,0.5,"fixed","MCMC"
13526.7,0.0246525,0.0241963,7803.67,0.5,"fixed","MCMC"
14558.3,0.0203052,0.0193589,8249.27,0.5,"fixed","MCMC"
14358.6,0.0210744,0.0200701,8249.97,0.5,"fixed","MCMC"
13222.3,0.0262292,0.0243175,8382.27,0.5,"fixed","MCMC"
16648.1,0.0136863,0.013377,6994.67,0.5,"fixed","MCMC"
13998.8,0.0226502,0.0202334,8890.54,0.5,"fixed","MCMC"
17981.7,0.0112688,0.0103975,8199.28,0.5,"fixed","MCMC"
15083.7,0.0183516,0.0179998,7788.82,0.5,"fixed","MCMC"
13782.6,0.0235535,0.0215759,8605.81,0.5,"fixed","MCMC"
12538.7,0.0300638,0.0272228,8430.03,0.5,"fixed","MCMC"
16464.7,0.0145155,0.01371,8313.11,0.5,"fixed","MCMC"
13637.9,0.0242782,0.0210156,9070.36,0.5,"fixed","MCMC"
13729.2,0.0236959,0.0232981,7792.42,0.5,"fixed","MCMC"
12890.2,0.0279556,0.0278063,7590.07,0.5,"fixed","MCMC"
12201.4,0.0322652,0.0235887,9507.09,0.5,"fixed","MCMC"
15382.2,0.0175559,0.0164382,8544.18,0.5,"fixed","MCMC"
14219.2,0.0216059,0.0208418,8072.19,0.5,"fixed","MCMC"
15467.2,0.0172379,0.0163915,8302.55,0.5,"fixed","MCMC"
12679.1,0.0291901,0.0282078,7883.41,0.5,"fixed","MCMC"
13270.9,0.0259339,0.0252157,7894.99,0.5,"fixed","MCMC"
13281.8,0.0258127,0.0265918,7109.17,0.5,"fixed","MCMC"
13656.4,0.0240461,0.02344,7899.53,0.5,"fixed","MCMC"
15290,0.0176687,0.0173284,7757.93,0.5,"fixed","MCMC"
12235.7,0.031969,0.0290731,8320.11,0.5,"fixed","MCMC"
14548.5,0.020419,0.0188184,8670.45,0.5,"fixed","MCMC"
14306.7,0.0214888,0.0182253,9421.83,0.5,"fixed","MCMC"
13745.8,0.0236687,0.0225024,8207.55,0.5,"fixed","MCMC"
16816.1,0.013795,0.0127823,8660.66,0.5,"fixed","MCMC"
13275.6,0.0258312,0.0268939,6930.35,0.5,"fixed","MCMC"
13370.4,0.0254966,0.0232809,8553.02,0.5,"fixed","MCMC"
13496.1,0.0248711,0.022988,8463.92,0.5,"fixed","MCMC"
14568.5,0.0203561,0.0186622,8733.25,0.5,"fixed","MCMC"
15126.7,0.0183171,0.0174161,8308.36,0.5,"fixed","MCMC"
13208.4,0.0262098,0.026644,7316,0.5,"fixed","MCMC"
15711.8,0.0160428,0.0162878,6294.09,0.5,"fixed","MCMC"
13901.8,0.0229076,0.0226536,7717.26,0.5,"fixed","MCMC"
15241.4,0.017766,0.0176669,7472.54,0.5,"fixed","MCMC"
17179.3,0.012799,0.0120757,8042.8,0.5,"fixed","MCMC"
14713.7,0.0197469,0.0187266,8330.76,0.5,"fixed","MCMC"
15639.2,0.0167812,0.0157322,8530.31,0.5,"fixed","MCMC"
13499.3,0.024949,0.0210911,9208.98,0.5,"fixed","MCMC"
12920.9,0.0278697,0.0246259,8716.76,0.5,"fixed","MCMC"
15022,0.0187431,0.017356,8671.47,0.5,"fixed","MCMC"
15944.9,0.0157774,0.0152015,7993.41,0.5,"fixed","MCMC"
13217,0.0263668,0.0214061,9386.37,0.5,"fixed","MCMC"
14671.5,0.0198988,0.018881,8320.76,0.5,"fixed","MCMC"
16921.9,0.0134585,0.0126236,8349.69,0.5,"fixed","MCMC"
14481.1,0.0205107,0.0202639,7718.88,0.5,"fixed","MCMC"
16130.1,0.0154774,0.0143433,8715.32,0.5,"fixed","MCMC"
16707.1,0.013688,0.0132401,7486.56,0.5,"fixed","MCMC"
12872.2,0.0280925,0.0266199,8109.47,0.5,"fixed","MCMC"
12981.5,0.0275967,0.0223699,9312.91,0.5,"fixed","MCMC"
15720.5,0.0165405,0.0155278,8507.59,0.5,"fixed","MCMC"
13265.3,0.02614,0.0208076,9522.54,0.5,"fixed","MCMC"
13249.3,0.026102,0.0238971,8503.32,0.5,"fixed","MCMC"
16317.8,0.0148435,0.014124,8181.72,0.5,"fixed","MCMC"
12946.3,0.0276509,0.0272289,7713.78,0.5,"fixed","MCMC"
13286.2,0.0260535,0.0202911,9655.69,0.5,"fixed","MCMC"
14597.4,0.0201632,0.0191942,8272.19,0.5,"fixed","MCMC"
16247.1,0.0151035,0.0141873,8463.67,0.5,"fixed","MCMC"
12522.7,0.0301278,0.0291656,7841.09,0.5,"fixed","MCMC"
17489.8,0.0123012,0.0113914,8466.62,0.5,"fixed","MCMC"
13820,0.0232634,0.0231382,7633.51,0.5,"fixed","MCMC"
16757.3,0.0138425,0.012992,8385.26,0.5,"fixed","MCMC"
12288.6,0.0316347,0.0281074,8502.9,0.5,"fixed","MCMC"
14058.4,0.0223218,0.0209475,8395.76,0.5,"fixed","MCMC"
13261.5,0.0261226,0.0217415,9242.19,0.5,"fixed","MCMC"
14168.4,0.0218206,0.020977,8114.16,0.5,"fixed","MCMC"
15065.8,0.0184062,0.0180834,7759.99,0.5,"fixed","MCMC"
14021.8,0.022389,0.0220848,7754.84,0.5,"fixed","MCMC"
16728.9,0.0137971,0.0131357,8022.09,0.5,"fixed","MCMC"
15257.4,0.0179565,0.0167568,8586.59,0.5,"fixed","MCMC"
13338.7,0.0256139,0.0243393,8157.32,0.5,"fixed","MCMC"
17376.7,0.0123864,0.0116367,8043.83,0.5,"fixed","MCMC"
13915.4,0.0229306,0.0215593,8355.23,0.5,"fixed","MCMC"
15253.9,0.0178425,0.0172548,8027.01,0.5,"fixed","MCMC"
18018.2,0.0113473,0.0103657,8598.72,0.5,"fixed","MCMC"
15560.5,0.0169057,0.0162649,8089.33,0.5,"fixed","MCMC"
13754,0.0237614,0.0204296,9155.91,0.5,"fixed","MCMC"
13499.8,0.0249269,0.0214868,9064.55,0.5,"fixed","MCMC"
14340.6,0.0211048,0.0204789,7995.83,0.5,"fixed","MCMC"
13624.6,0.0243068,0.0216522,8829.64,0.5,"fixed","MCMC"
15435.9,0.0172318,0.0167925,7859.58,0.5,"fixed","MCMC"
15272.5,0.0176953,0.0174755,7617.21,0.5,"fixed","MCMC"
13201.5,0.0263136,0.0250113,8133.43,0.5,"fixed","MCMC"
15513.1,0.0171603,0.0160596,8555.69,0.5,"fixed","MCMC"
14642.2,0.0199188,0.019534,7831.42,0.5,"fixed","MCMC"
13600.2,0.0243043,0.0237924,7841.83,0.5,"fixed","MCMC"
15543.2,0.0169638,0.0162993,8115.66,0.5,"fixed","MCMC"
14494.6,0.0206918,0.0184075,9038.09,0.5,"fixed","MCMC"
17333.3,0.0125845,0.011722,8368.86,0.5,"fixed","MCMC"
14879.8,0.0190014,0.0189368,7512.7,0.5,"fixed","MCMC"
15112.2,0.018437,0.0171263,8638.86,0.5,"fixed","MCMC"
13689.6,0.0239079,0.0230359,8045.2,0.5,"fixed","MCMC"
13077.7,0.0269594,0.0257899,8048.1,0.5,"fixed","MCMC"
14129.2,0.0222421,0.0181902,9647.01,0.5,"fixed","MCMC"
13013.2,0.0272495,0.0278643,7230.78,0.5,"fixed","MCMC"
13693.1,0.0239663,0.0218137,8649.89,0.5,"fixed","MCMC"
15073.3,0.0183953,0.0180014,7832.51,0.5,"fixed","MCMC"
14776.1,0.0195556,0.018318,8499.12,0.5,"fixed","MCMC"
13505.9,0.0247846,0.0237081,8108.17,0.5,"fixed","MCMC"
13298.9,0.0257975,0.0249296,7968.34,0.5,"fixed","MCMC"
13890.8,0.0231013,0.0207903,8797.61,0.5,"fixed","MCMC"
13339.3,0.0256024,0.0245388,8064.68,0.5,"fixed","MCMC"
13772.5,0.0234953,0.0231349,7774.3,0.5,"fixed","MCMC"
14665.9,0.0199822,0.0184691,8652.79,0.5,"fixed","MCMC"
12876.5,0.0281246,0.0244847,8813.96,0.5,"fixed","MCMC"
14110.4,0.0219158,0.0225554,7015.99,0.5,"fixed","MCMC"
16892.8,0.0134945,0.012707,8257.37,0.5,"fixed","MCMC"
13493.3,0.0248918,0.0228519,8528.2,0.5,"fixed","MCMC"
12261.9,0.0317825,0.0301342,7988.06,0.5,"fixed","MCMC"
14571.9,0.0204116,0.0181141,9078.72,0.5,"fixed","MCMC"
14635,0.0198163,0.0202348,7045.01,0.5,"fixed","MCMC"
13108.4,0.0268261,0.0247582,8401.3,0.5,"fixed","MCMC"
13070.7,0.0270021,0.0256822,8106.14,0.5,"fixed","MCMC"
14461.2,0.0208568,0.018163,9233.61,0.5,"fixed","MCMC"
13248.1,0.0261689,0.0223424,9062.2,0.5,"fixed","MCMC"
15699.5,0.0166671,0.0153905,8763.41,0.5,"fixed","MCMC"
12202.7,0.0322206,0.0263795,8978.19,0.5,"fixed","MCMC"
16225.9,0.0152062,0.0141566,8632.18,0.5,"fixed","MCMC"
13701.8,0.0237985,0.0237683,7573.22,0.5,"fixed","MCMC"
12767.5,0.0286224,0.0297583,6986.58,0.5,"fixed","MCMC"
13472.9,0.0248708,0.0252211,7348.86,0.5,"fixed","MCMC"
12992.3,0.0274144,0.0264423,7949.03,0.5,"fixed","MCMC"
17231.8,0.0126469,0.0119578,7918.03,0.5,"fixed","MCMC"
12919.2,0.0278044,0.0272701,7756.87,0.5,"fixed","MCMC"
13098.2,0.0269501,0.0227201,9104,0.5,"fixed","MCMC"
16151.6,0.0152371,0.0146074,8054.16,0.5,"fixed","MCMC"
13175.2,0.0265136,0.0234071,8791.05,0.5,"fixed","MCMC"
13459.7,0.0250563,0.0229578,8539.87,0.5,"fixed","MCMC"
14683.1,0.0198162,0.0190966,8102.08,0.5,"fixed","MCMC"
13173.4,0.0264064,0.026529,7480.48,0.5,"fixed","MCMC"
14720.8,0.0197651,0.0184205,8558.18,0.5,"fixed","MCMC"
14779,0.0195574,0.0182337,8559.64,0.5,"fixed","MCMC"
17155.5,0.0130359,0.0120658,8610.23,0.5,"fixed","MCMC"
14018.3,0.0225,0.0210028,8449.69,0.5,"fixed","MCMC"
13407,0.0253899,0.0214983,9169.35,0.5,"fixed","MCMC"
13145.1,0.0266856,0.0230885,8935.8,0.5,"fixed","MCMC"
14075.9,0.0223151,0.0201028,8827.1,0.5,"fixed","MCMC"
13229.7,0.0260939,0.0266348,7255.32,0.5,"fixed","MCMC"
14393.1,0.0208301,0.0207811,7561.03,0.5,"fixed","MCMC"
13640.2,0.0241833,0.0224836,8431.77,0.5,"fixed","MCMC"
14719.5,0.019556,0.0196504,7378.06,0.5,"fixed","MCMC"
16799.2,0.0136545,0.012955,8088.35,0.5,"fixed","MCMC"
13283.9,0.0260446,0.020805,9508.37,0.5,"fixed","MCMC"
15362.7,0.0176513,0.0163571,8691.68,0.5,"fixed","MCMC"
12280.6,0.0316834,0.0283345,8454.68,0.5,"fixed","MCMC"
14650.5,0.0200593,0.0183676,8759.71,0.5,"fixed","MCMC"
14255,0.0214913,0.020416,8272.76,0.5,"fixed","MCMC"
16651.9,0.0137509,0.0133857,7250,0.5,"fixed","MCMC"
18169.2,0.0110354,0.0100769,8481.43,0.5,"fixed","MCMC"
12509.9,0.0301587,0.0317389,6805.86,0.5,"fixed","MCMC"
12784.1,0.0286152,0.0261392,8419.18,0.5,"fixed","MCMC"
15380.9,0.0174562,0.0168043,8096.85,0.5,"fixed","MCMC"
13520,0.0247713,0.0225995,8592.15,0.5,"fixed","MCMC"
13173.7,0.0264318,0.0258414,7820.98,0.5,"fixed","MCMC"
15251.8,0.0180505,0.0164379,8909.94,0.5,"fixed","MCMC"
16785.6,0.013591,0.0130251,7777.75,0.5,"fixed","MCMC"
14537.1,0.0204381,0.0190371,8544.07,0.5,"fixed","MCMC"
17343.4,0.0125464,0.011704,8316.94,0.5,"fixed","MCMC"
15492.7,0.0170732,0.0165715,7929.48,0.5,"fixed","MCMC"
13141.2,0.0266505,0.0246846,8375.11,0.5,"fixed","MCMC"
12577.5,0.0298087,0.0281245,8094.77,0.5,"fixed","MCMC"
14388.3,0.020871,0.0206432,7705.54,0.5,"fixed","MCMC"
15082.3,0.0186703,0.0165068,9223.31,0.5,"fixed","MCMC"
15199.3,0.017992,0.0175285,7899.39,0.5,"fixed","MCMC"
15860,0.0163585,0.0145685,9275.19,0.5,"fixed","MCMC"
16543.5,0.0143641,0.0134742,8446.78,0.5,"fixed","MCMC"
13254.4,0.0262173,0.0202734,9682.8,0.5,"fixed","MCMC"
13695.3,0.0239268,0.0222862,8422.22,0.5,"fixed","MCMC"
14419.5,0.0207868,0.0202348,7951.04,0.5,"fixed","MCMC"
14304.9,0.021487,0.0183205,9377.44,0.5,"fixed","MCMC"
14779.3,0.0195536,0.0182509,8545.25,0.5,"fixed","MCMC"
13000.1,0.027416,0.024973,8492.69,0.5,"fixed","MCMC"
12352.7,0.0312128,0.0285955,8292.84,0.5,"fixed","MCMC"
14874.3,0.0191285,0.0184518,8087.14,0.5,"fixed","MCMC"
16893,0.0136844,0.0125554,8852.99,0.5,"fixed","MCMC"
14514.6,0.0204107,0.0199393,7897.01,0.5,"fixed","MCMC"
16345.7,0.0149175,0.013846,8679.45,0.5,"fixed","MCMC"
12944.1,0.0276813,0.0266172,7974.59,0.5,"fixed","MCMC"
13845,0.0231968,0.0224377,8011.46,0.5,"fixed","MCMC"
14878.9,0.0191497,0.0182392,8277.62,0.5,"fixed","MCMC"
13530.9,0.0246722,0.0234419,8186.07,0.5,"fixed","MCMC"
13282.1,0.0259814,0.0226036,8933.17,0.5,"fixed","MCMC"
15287.1,0.01779,0.0169571,8268.58,0.5,"fixed","MCMC"
18594,0.0100726,0.00914198,7845.13,0.5,"fixed","MCMC"
12202.7,0.0322206,0.0263795,8978.19,0.5,"fixed","MCMC"
13235.5,0.026094,0.0259146,7634.67,0.5,"fixed","MCMC"
14481.3,0.0205558,0.0199416,8001.78,0.5,"fixed","MCMC"
14019.4,0.0224281,0.0217775,7973.58,0.5,"fixed","MCMC"
12880.2,0.0281002,0.0246038,8773.56,0.5,"fixed","MCMC"
14130.5,0.0220411,0.0204531,8531.52,0.5,"fixed","MCMC"
13210.9,0.0262323,0.0257928,7756.96,0.5,"fixed","MCMC"
15630.9,0.0166717,0.0161171,7986.4,0.5,"fixed","MCMC"
12523.9,0.0301282,0.0287403,7983.32,0.5,"fixed","MCMC"
12575.9,0.0298699,0.0254361,8873.02,0.5,"fixed","MCMC"
14050.1,0.0222888,0.0217442,7911.57,0.5,"fixed","MCMC"
13500.1,0.0248469,0.0230663,8421.9,0.5,"fixed","MCMC"
12982.4,0.0275491,0.0238003,8899.43,0.5,"fixed","MCMC"
14084.1,0.0220286,0.022674,7019.54,0.5,"fixed","MCMC"
14466.3,0.0205803,0.0202358,7796.91,0.5,"fixed","MCMC"
13732.2,0.0237168,0.0227769,8088.64,0.5,"fixed","MCMC"
14025.1,0.0223193,0.0226253,7319.48,0.5,"fixed","MCMC"
14272.3,0.0212627,0.0216609,7190.47,0.5,"fixed","MCMC"
13778.4,0.0235501,0.021931,8437.99,0.5,"fixed","MCMC"
13120.5,0.0266858,0.026834,7466.3,0.5,"fixed","MCMC"
13945.6,0.022791,0.0215463,8296.79,0.5,"fixed","MCMC"
13601.1,0.0243409,0.0230931,8211.9,0.5,"fixed","MCMC"
13993.5,0.0225428,0.0218452,7998.46,0.5,"fixed","MCMC"
12942.8,0.0276104,0.0290652,6770.73,0.5,"fixed","MCMC"
12525.4,0.0301483,0.0270875,8486.07,0.5,"fixed","MCMC"
13901.4,0.0228741,0.0230643,7420.29,0.5,"fixed","MCMC"
13335.3,0.025619,0.0246285,8031.09,0.5,"fixed","MCMC"
19886.4,0.00837199,0.00720933,8400.14,0.5,"fixed","MCMC"
12980,0.027581,0.0231725,9089.16,0.5,"fixed","MCMC"
13125.8,0.0267387,0.0245627,8446.83,0.5,"fixed","MCMC"
15353.5,0.0175859,0.0167381,8290.59,0.5,"fixed","MCMC"
16193.6,0.0150949,0.0145348,7937.44,0.5,"fixed","MCMC"
13665.7,0.0239332,0.0244125,7246.07,0.5,"fixed","MCMC"
16793.1,0.0138017,0.0128754,8516.89,0.5,"fixed","MCMC"
14223.3,0.0215564,0.0211233,7852.62,0.5,"fixed","MCMC"
12270.9,0.0317481,0.0282458,8488.6,0.5,"fixed","MCMC"
12782.1,0.028632,0.0259358,8487.32,0.5,"fixed","MCMC"
13217.9,0.0262593,0.0241405,8459.43,0.5,"fixed","MCMC"
15643.9,0.0168553,0.0154442,8870.8,0.5,"fixed","MCMC"
14156.6,0.0218291,0.0214175,7833.67,0.5,"fixed","MCMC"
14170.4,0.0218021,0.0210727,8043.01,0.5,"fixed","MCMC"
12969.3,0.027627,0.0236222,8967.9,0.5,"fixed","MCMC"
14060.2,0.0222212,0.021956,7730.34,0.5,"fixed","MCMC"
13722.6,0.023665,0.0241639,7223.86,0.5,"fixed","MCMC"
12251.6,0.0319117,0.0254141,9140.95,0.5,"fixed","MCMC"
13156.5,0.0265183,0.0260265,7773.77,0.5,"fixed","MCMC"
16090.5,0.0156173,0.0143606,8842.56,0.5,"fixed","MCMC"
13006.2,0.0274931,0.0213397,9565.64,0.5,"fixed","MCMC"
13654.3,0.0240129,0.0240995,7501.89,0.5,"fixed","MCMC"
12287.7,0.0317076,0.0232729,9529.26,0.5,"fixed","MCMC"
13525.8,0.0246865,0.0236615,8088.16,0.5,"fixed","MCMC"
18308.8,0.0108452,0.00984068,8620.96,0.5,"fixed","MCMC"
13013.2,0.0272495,0.0278643,7230.78,0.5,"fixed","MCMC"
14448.2,0.0204872,0.0212624,6702.47,0.5,"fixed","MCMC"
12737.7,0.0288977,0.0256701,8627.7,0.5,"fixed","MCMC"
15740.7,0.016384,0.0157198,8118.08,0.5,"fixed","MCMC"
17223.4,0.0127917,0.0119621,8305.43,0.5,"fixed","MCMC"
15689.4,0.0166361,0.0155946,8531.69,0.5,"fixed","MCMC"
12287.7,0.0317076,0.0232729,9529.26,0.5,"fixed","MCMC"
16425,0.0142931,0.0140175,7183.46,0.5,"fixed","MCMC"
13051.7,0.0270484,0.0274022,7362.86,0.5,"fixed","MCMC"
15065.5,0.0183782,0.0181914,7614.09,0.5,"fixed","MCMC"
14738.4,0.0195903,0.019044,7968.64,0.5,"fixed","MCMC"
14461.9,0.020887,0.017865,9393.86,0.5,"fixed","MCMC"
14353.5,0.0211645,0.019466,8663.76,0.5,"fixed","MCMC"
14720.7,0.0197673,0.0184086,8567.65,0.5,"fixed","MCMC"
15504.3,0.0170578,0.0164817,8015.62,0.5,"fixed","MCMC"
13628,0.0241533,0.0239765,7658.41,0.5,"fixed","MCMC"
14161.2,0.0218763,0.0207428,8286.62,0.5,"fixed","MCMC"
14511,0.0203535,0.0204094,7455.5,0.5,"fixed","MCMC"
16648.3,0.0136894,0.0133779,7006.73,0.5,"fixed","MCMC"
14628.1,0.0201178,0.0186104,8637.61,0.5,"fixed","MCMC"
14713.6,0.019734,0.018812,8259.09,0.5,"fixed","MCMC"
13074.7,0.0270599,0.0232452,8966.97,0.5,"fixed","MCMC"
15163.8,0.0182309,0.0171465,8470.31,0.5,"fixed","MCMC"
16223.6,0.0152062,0.0141729,8611.65,0.5,"fixed","MCMC"
13099.3,0.0268523,0.0254458,8147.95,0.5,"fixed","MCMC"
14540.9,0.0203051,0.019877,7864.43,0.5,"fixed","MCMC"
13755.5,0.0237842,0.0199479,9344.9,0.5,"fixed","MCMC"
15216,0.017923,0.0175236,7830.56,0.5,"fixed","MCMC"
13472.4,0.0249782,0.023241,8394.39,0.5,"fixed","MCMC"
16332.5,0.0147388,0.0141606,7943.64,0.5,"fixed","MCMC"
12891,0.0280643,0.0236743,9034.16,0.5,"fixed","MCMC"
13153.1,0.0265587,0.0254518,8040.5,0.5,"fixed","MCMC"
16086.9,0.015468,0.0146863,8274.02,0.5,"fixed","MCMC"
14562.9,0.0204051,0.0184589,8879.07,0.5,"fixed","MCMC"
13102.2,0.0268286,0.0256801,8045.54,0.5,"fixed","MCMC"
14502.4,0.0204888,0.0197624,8085.46,0.5,"fixed","MCMC"
14769.1,0.0194873,0.0188914,8011.58,0.5,"fixed","MCMC"
13531,0.0246509,0.0238283,7990.87,0.5,"fixed","MCMC"
14206.8,0.0217116,0.0203486,8429.99,0.5,"fixed","MCMC"
15309.7,0.0177412,0.0168035,8368.82,0.5,"fixed","MCMC"
13915.6,0.0230171,0.0203773,8953,0.5,"fixed","MCMC"
16240,0.0154915,0.0134107,9692.26,0.5,"fixed","MCMC"
13288.7,0.0259356,0.0228947,8821.44,0.5,"fixed","MCMC"
17048.8,0.0131679,0.0123448,8314.2,0.5,"fixed","MCMC"
13130.9,0.0266422,0.0264652,7624.87,0.5,"fixed","MCMC"
15139.7,0.0183453,0.0170549,8630.34,0.5,"fixed","MCMC"
13634.4,0.0241429,0.0236392,7841.51,0.5,"fixed","MCMC"
13541.8,0.0246171,0.0234493,8159.53,0.5,"fixed","MCMC"
13903.8,0.0229116,0.0224934,7819.6,0.5,"fixed","MCMC"
12536.4,0.0301014,0.0259318,8785.45,0.5,"fixed","MCMC"
13525.3,0.0247973,0.0215627,9003.73,0.5,"fixed","MCMC"
14629.1,0.0200558,0.0190152,8328.37,0.5,"fixed","MCMC"
14659.9,0.0198442,0.0195201,7779.93,0.5,"fixed","MCMC"
14996,0.0186843,0.0181507,7968.21,0.5,"fixed","MCMC"
13283.4,0.0260336,0.0211311,9410.85,0.5,"fixed","MCMC"
14616.8,0.0199737,0.0198621,7594.84,0.5,"fixed","MCMC"
16831.5,0.0139354,0.0125473,9201.02,0.5,"fixed","MCMC"
15349.6,0.0175579,0.0168885,8113.63,0.5,"fixed","MCMC"
14301.1,0.0213403,0.0199312,8482.49,0.5,"fixed","MCMC"
13984.9,0.0226656,0.0208418,8604.57,0.5,"fixed","MCMC"
16034.7,0.0157747,0.0144711,8877.78,0.5,"fixed","MCMC"
13331.3,0.0256752,0.0238241,8395.19,0.5,"fixed","MCMC"
13213.6,0.0262293,0.0255042,7888.14,0.5,"fixed","MCMC"
17438.9,0.0122634,0.0115018,8055.07,0.5,"fixed","MCMC"
13250.4,0.0259859,0.0265412,7245.42,0.5,"fixed","MCMC"
16851.1,0.0136661,0.0127486,8503.97,0.5,"fixed","MCMC"
13023.5,0.0273188,0.023902,8818.94,0.5,"fixed","MCMC"
15703.9,0.0166878,0.0152764,8888.83,0.5,"fixed","MCMC"
16775.4,0.013711,0.0130111,8093.88,0.5,"fixed","MCMC"
15742.4,0.0164475,0.0155486,8389.39,0.5,"fixed","MCMC"
13142,0.0266154,0.0255474,8021.74,0.5,"fixed","MCMC"
15328.8,0.0176538,0.0168467,8248.76,0.5,"fixed","MCMC"
13771.3,0.0235571,0.0223341,8242.22,0.5,"fixed","MCMC"
16830.8,0.0139462,0.012536,9229.26,0.5,"fixed","MCMC"
15573.4,0.0169373,0.0160273,8379.92,0.5,"fixed","MCMC"
14554.1,0.0205298,0.0177322,9331.61,0.5,"fixed","MCMC"
14035.2,0.0223419,0.0219134,7836.44,0.5,"fixed","MCMC"
15620.1,0.0168447,0.0157617,8560.15,0.5,"fixed","MCMC"
12855.8,0.0282166,0.0254907,8527.01,0.5,"fixed","MCMC"
14182.9,0.0218147,0.0203786,8464.37,0.5,"fixed","MCMC"
14130.7,0.0220658,0.0201673,8693.27,0.5,"fixed","MCMC"
13978.8,0.0227086,0.0206489,8716.4,0.5,"fixed","MCMC"
16187.5,0.0149087,0.0147116,7179.29,0.5,"fixed","MCMC"
13875.4,0.0231158,0.0215867,8423.67,0.5,"fixed","MCMC"
13922.5,0.0230486,0.0195007,9329.63,0.5,"fixed","MCMC"
13242.4,0.0261123,0.0245724,8241.83,0.5,"fixed","MCMC"
15278.3,0.01767,0.0174744,7586.19,0.5,"fixed","MCMC"
13610.3,0.0244415,0.020458,9314.32,0.5,"fixed","MCMC"
14556.9,0.0202944,0.0194782,8157.29,0.5,"fixed","MCMC"
14158.3,0.0218692,0.0209486,8159.5,0.5,"fixed","MCMC"
13695.4,0.0237926,0.0242842,7233.22,0.5,"fixed","MCMC"
15018.5,0.0187254,0.0175187,8535.52,0.5,"fixed","MCMC"
15129.2,0.0183152,0.0173787,8339.36,0.5,"fixed","MCMC"
